City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Capacity (Tons),Year,Latitude,Longitude,Utilization_Ratio,Cost_Efficiency,Campaign_Intensity,Waste_to_Density,Density_Bin
Ludhiana,Hazardous,1096,85,8678,7,Recycling,3839,8,69241,2023,10.3062,77.427,0.015828771970135776,0.0018229166666666667,0.0009217651803203134,0.12628182970388294,Mid-Low
Agra,Plastic,3173,73,4629,6,Landfill,2350,2,82082,2019,32.4069,92.1176,0.03865646548526283,0.002552105487026797,0.00043196544276457883,0.6853131749460043,Low
Agra,Organic,9052,51,4629,5,Incineration,3074,8,82082,2019,32.4069,92.1176,0.110279963937157,0.0016260162601626016,0.0017278617710583153,1.9550755939524838,Low
Agra,E-Waste,8371,48,4629,6,Incineration,3392,16,82082,2019,32.4069,92.1176,0.1019833824699449,0.0017683465959328027,0.0034557235421166306,1.8079913606911446,Low
Agra,Construction,8300,38,4629,9,Incineration,2900,14,82082,2019,32.4069,92.1176,0.10111839380008872,0.0031023784901758012,0.003023758099352052,1.792656587473002,Low
Agra,Hazardous,5567,34,4629,10,Incineration,1466,10,82082,2019,32.4069,92.1176,0.06782242148013179,0.006816632583503749,0.0021598272138228943,1.202375809935205,Low
Agra,Plastic,3622,65,4629,5,Incineration,794,1,82082,2020,32.4069,92.1176,0.04412660510167727,0.006289308176100629,0.00021598272138228941,0.7822894168466523,Low
Agra,Organic,1942,45,4629,7,Recycling,4606,15,82082,2020,32.4069,92.1176,0.023659267561418347,0.001519426958975472,0.0032397408207343412,0.4194384449244061,Low
Agra,E-Waste,5575,75,4629,7,Landfill,4423,19,82082,2020,32.4069,92.1176,0.06791988499222827,0.0015822784810126582,0.004103671706263499,1.2041036717062634,Low
Agra,Construction,6444,80,4629,9,Composting,2562,6,82082,2020,32.4069,92.1176,0.07850685899370743,0.00351150994927819,0.0012958963282937365,1.391792656587473,Low
Agra,Hazardous,6628,64,4629,6,Recycling,687,5,82082,2020,32.4069,92.1176,0.08074851977192626,0.00872093023255814,0.0010799136069114472,1.4315334773218142,Low
Agra,Plastic,9624,33,4629,8,Recycling,2599,6,82082,2021,32.4069,92.1176,0.11724860505205469,0.003076923076923077,0.0012958963282937365,2.078617710583153,Low
Agra,Organic,8838,46,4629,5,Composting,4626,12,82082,2021,32.4069,92.1176,0.10767281498857639,0.001080613788631943,0.002591792656587473,1.9088552915766739,Low
Agra,E-Waste,5525,56,4629,8,Recycling,3618,4,82082,2021,32.4069,92.1176,0.06731073804162532,0.0022105554020447637,0.0008639308855291577,1.193304535637149,Low
Agra,Construction,3884,79,4629,7,Recycling,2966,4,82082,2021,32.4069,92.1176,0.047318535122836694,0.0023592854735422987,0.0008639308855291577,0.8388768898488121,Low
Agra,Hazardous,9466,35,4629,6,Incineration,1261,10,82082,2021,32.4069,92.1176,0.11532370068814937,0.004754358161648178,0.0021598272138228943,2.0444924406047518,Low
Agra,Plastic,5109,81,4629,8,Landfill,4121,2,82082,2022,32.4069,92.1176,0.06224263541260883,0.0019408054342552159,0.00043196544276457883,1.1034557235421167,Low
Agra,Organic,692,64,4629,6,Landfill,4055,15,82082,2022,32.4069,92.1176,0.008430593796344745,0.0014792899408284023,0.0032397408207343412,0.14946004319654427,Low
Agra,E-Waste,3467,69,4629,5,Recycling,2682,18,82082,2022,32.4069,92.1176,0.04223824955480814,0.0018635855385762206,0.0038876889848812094,0.7488120950323974,Low
Agra,Construction,4511,58,4629,8,Incineration,1093,12,82082,2022,32.4069,92.1176,0.05495723788339762,0.007312614259597806,0.002591792656587473,0.9742980561555076,Low
Agra,Hazardous,1924,58,4629,7,Incineration,2386,8,82082,2022,32.4069,92.1176,0.02343997465920129,0.002932551319648094,0.0017278617710583153,0.41555075593952484,Low
Agra,Plastic,6020,56,4629,5,Incineration,4148,0,82082,2023,32.4069,92.1176,0.07334129285259447,0.001205109664979513,0.0,1.3002159827213824,Low
Agra,Organic,915,35,4629,9,Incineration,1199,3,82082,2023,32.4069,92.1176,0.011147389196033877,0.0075,0.0006479481641468683,0.1976241900647948,Low
Agra,E-Waste,7460,70,4629,7,Incineration,3020,14,82082,2023,32.4069,92.1176,0.09088472502995926,0.0023171135385633896,0.003023758099352052,1.611231101511879,Low
Agra,Construction,1500,33,4629,10,Recycling,3125,17,82082,2023,32.4069,92.1176,0.01827440851808832,0.003198976327575176,0.00367170626349892,0.32397408207343414,Low
Agra,Hazardous,7256,85,4629,8,Landfill,2170,3,82082,2023,32.4069,92.1176,0.08839940547149924,0.0036849378166743437,0.0006479481641468683,1.567170626349892,Low
Meerut,Plastic,9131,49,7178,9,Composting,3049,1,56989,2019,14.3552,72.9863,0.16022390285563487,0.0029508196721311475,0.0001392951664577239,1.271904164925477,Low
Meerut,Organic,6719,54,7178,9,Recycling,3521,5,56989,2019,14.3552,72.9863,0.1178999456014687,0.002555366269165247,0.0006964758322886195,0.935924223429447,Low
Meerut,E-Waste,3618,77,7178,9,Landfill,3695,0,56989,2019,14.3552,72.9863,0.06348593588124926,0.002435064935064935,0.0,0.5039699122440451,Low
Meerut,Construction,3999,76,7178,10,Landfill,2118,3,56989,2019,14.3552,72.9863,0.07017143659179541,0.004719207173194903,0.0004178854993731718,0.5570413706644379,Low
Meerut,Hazardous,7972,83,7178,9,Incineration,3749,4,56989,2019,14.3552,72.9863,0.1398866447886454,0.0024,0.0005571806658308956,1.1104610670009751,Low
Meerut,Plastic,3668,52,7178,9,Incineration,2987,2,56989,2020,14.3552,72.9863,0.06436329817922119,0.0030120481927710845,0.0002785903329154478,0.5109346705669313,Low
Meerut,Organic,1404,54,7178,10,Recycling,2848,10,56989,2020,14.3552,72.9863,0.02463633332705195,0.00351000351000351,0.001392951664577239,0.19557041370664438,Low
Meerut,E-Waste,3264,38,7178,7,Composting,3661,10,56989,2020,14.3552,72.9863,0.05727421081160795,0.0019115237575095577,0.001392951664577239,0.45465942331801085,Low
Meerut,Construction,9061,38,7178,10,Landfill,2436,18,56989,2020,14.3552,72.9863,0.15899559563847418,0.004103405826836274,0.0025073129962390303,1.2621535032734363,Low
Meerut,Hazardous,1623,66,7178,10,Landfill,3495,6,56989,2020,14.3552,72.9863,0.02847918019216903,0.002860411899313501,0.0008357709987463436,0.2260760551608859,Low
Meerut,Plastic,4686,69,7178,7,Composting,3910,8,56989,2021,14.3552,72.9863,0.0822263945659298,0.0017898235745333673,0.0011143613316617913,0.6527371500208943,Low
Meerut,Organic,6212,68,7178,10,Incineration,3901,3,56989,2021,14.3552,72.9863,0.10900349190003328,0.0025627883136852894,0.0004178854993731718,0.865301574035381,Low
Meerut,E-Waste,936,55,7178,8,Composting,1580,2,56989,2021,14.3552,72.9863,0.016424222218034634,0.005060088551549652,0.0002785903329154478,0.1303802758044296,Low
Meerut,Construction,4476,36,7178,5,Recycling,3950,12,56989,2021,14.3552,72.9863,0.07854147291444767,0.0012655024044545685,0.001671541997492687,0.6234851650647723,Low
Meerut,Hazardous,3060,56,7178,9,Landfill,807,1,56989,2021,14.3552,72.9863,0.05369457263588246,0.011138613861386138,0.0001392951664577239,0.4262432093606352,Low
Meerut,Plastic,7018,77,7178,6,Incineration,1216,16,56989,2022,14.3552,72.9863,0.12314657214334088,0.0049301561216105174,0.0022287226633235825,0.9775734782003065,Low
Meerut,Organic,5497,75,7178,5,Recycling,3723,14,56989,2022,14.3552,72.9863,0.0964572110390346,0.0013426423200859291,0.001950132330408135,0.7657055300181084,Low
Meerut,E-Waste,1919,82,7178,6,Landfill,3446,0,56989,2022,14.3552,72.9863,0.03367316499616289,0.0017406440382941688,0.0,0.2673074244323722,Low
Meerut,Construction,7834,52,7178,9,Composting,2512,20,56989,2022,14.3552,72.9863,0.13746512484624288,0.003581376840429765,0.002785903329154478,1.091238334029809,Low
Meerut,Hazardous,1168,69,7178,7,Incineration,2332,11,56989,2022,14.3552,72.9863,0.020495183280624416,0.0030004286326618087,0.001532246831034963,0.16269675442262155,Low
Meerut,Plastic,2925,47,7178,6,Recycling,4347,13,56989,2023,14.3552,72.9863,0.05132569443135823,0.0013799448022079118,0.001810837163950411,0.40743836188884247,Low
Meerut,Organic,5457,78,7178,10,Recycling,4807,12,56989,2023,14.3552,72.9863,0.09575532120065705,0.0020798668885191347,0.001671541997492687,0.7601337233597995,Low
Meerut,E-Waste,1978,52,7178,9,Incineration,4091,6,56989,2023,14.3552,72.9863,0.03470845250776977,0.0021994134897360706,0.0008357709987463436,0.2755258392533779,Low
Meerut,Construction,4495,56,7178,9,Incineration,510,5,56989,2023,14.3552,72.9863,0.078874870587677,0.01761252446183953,0.0006964758322886195,0.626131773227469,Low
Meerut,Hazardous,6404,46,7178,8,Landfill,4365,20,56989,2023,14.3552,72.9863,0.11237256312424551,0.0018323408153916628,0.002785903329154478,0.8920462459952639,Low
Nashik,Plastic,4584,34,2929,10,Recycling,1334,16,63245,2019,14.6177,91.4568,0.07248003794651782,0.00749063670411985,0.005460750853242321,1.564505119453925,Low
Nashik,Organic,9096,36,2929,7,Recycling,2013,0,63245,2019,14.6177,91.4568,0.14382164597764532,0.003475670307845084,0.0,3.1044368600682595,Low
Nashik,E-Waste,5832,37,2929,8,Incineration,2774,8,63245,2019,14.6177,91.4568,0.09221282314661693,0.002882882882882883,0.0027303754266211604,1.990443686006826,Low
Nashik,Construction,5695,71,2929,5,Composting,4042,0,63245,2019,14.6177,91.4568,0.09004664400205475,0.0012367054167697256,0.0,1.9436860068259385,Low
Nashik,Hazardous,8192,67,2929,10,Composting,896,1,63245,2019,14.6177,91.4568,0.1295280259288556,0.011148272017837236,0.00034129692832764505,2.7959044368600683,Low
Nashik,Plastic,4415,84,2929,10,Recycling,2881,20,63245,2020,14.6177,91.4568,0.06980788995067107,0.0034698126301179735,0.006825938566552901,1.506825938566553,Low
Nashik,Organic,1400,69,2929,6,Composting,4894,10,63245,2020,14.6177,91.4568,0.022136137243700907,0.0012257405515832482,0.0034129692832764505,0.4778156996587031,Low
Nashik,E-Waste,4872,30,2929,8,Composting,4052,17,63245,2020,14.6177,91.4568,0.07703375760807915,0.0019738465334320256,0.005802047781569966,1.6627986348122867,Low
Nashik,Construction,2776,33,2929,10,Incineration,3767,17,63245,2020,14.6177,91.4568,0.04389279784893837,0.002653927813163482,0.005802047781569966,0.9474402730375426,Low
Nashik,Hazardous,3134,84,2929,10,Recycling,2582,11,63245,2020,14.6177,91.4568,0.04955332437268475,0.0038714672861014324,0.0037542662116040954,1.0696245733788396,Low
Nashik,Plastic,4744,55,2929,8,Landfill,516,0,63245,2021,14.6177,91.4568,0.07500988220294079,0.015473887814313346,0.0,1.6191126279863481,Low
Nashik,Organic,9216,69,2929,7,Incineration,4245,7,63245,2021,14.6177,91.4568,0.14571902916996254,0.0016486104569006124,0.002389078498293515,3.1453924914675766,Low
Nashik,E-Waste,1598,82,2929,9,Recycling,911,18,63245,2021,14.6177,91.4568,0.02526681951102432,0.009868421052631578,0.0061433447098976105,0.5453924914675768,Low
Nashik,Construction,5393,64,2929,10,Incineration,1361,16,63245,2021,14.6177,91.4568,0.08527156296805642,0.007342143906020558,0.005460750853242321,1.8406143344709898,Low
Nashik,Hazardous,9699,73,2929,6,Incineration,1196,7,63245,2021,14.6177,91.4568,0.15335599651903936,0.005012531328320802,0.002389078498293515,3.3102389078498295,Low
Nashik,Plastic,7882,32,2929,7,Recycling,4400,4,63245,2022,14.6177,91.4568,0.1246264526820361,0.0015905476028175414,0.0013651877133105802,2.6901023890784983,Low
Nashik,Organic,6136,37,2929,6,Landfill,2258,9,63245,2022,14.6177,91.4568,0.09701952723382054,0.0026560424966799467,0.0030716723549488053,2.09419795221843,Low
Nashik,E-Waste,6465,84,2929,7,Composting,3257,17,63245,2022,14.6177,91.4568,0.10222151948609026,0.002148557397176182,0.005802047781569966,2.2064846416382253,Low
Nashik,Construction,6834,47,2929,8,Recycling,3071,11,63245,2022,14.6177,91.4568,0.10805597280246572,0.0026041666666666665,0.0037542662116040954,2.3324232081911265,Low
Nashik,Hazardous,9685,39,2929,10,Incineration,2012,16,63245,2022,14.6177,91.4568,0.15313463514660233,0.004967709885742673,0.005460750853242321,3.3054607508532423,Low
Nashik,Plastic,3659,77,2929,9,Composting,1759,17,63245,2023,14.6177,91.4568,0.05785437583907258,0.005113636363636364,0.005802047781569966,1.2488054607508532,Low
Nashik,Organic,9946,72,2929,10,Composting,3566,15,63245,2023,14.6177,91.4568,0.1572614435898923,0.0028034763106251754,0.005119453924914676,3.394539249146758,Low
Nashik,E-Waste,3729,45,2929,8,Composting,1187,20,63245,2023,14.6177,91.4568,0.05896118270125763,0.006734006734006734,0.006825938566552901,1.2726962457337885,Low
Nashik,Construction,613,40,2929,6,Landfill,2691,11,63245,2023,14.6177,91.4568,0.009692465807420468,0.002228826151560178,0.0037542662116040954,0.2092150170648464,Low
Nashik,Hazardous,9869,53,2929,10,Landfill,3250,11,63245,2023,14.6177,91.4568,0.15604395604148874,0.0030759766225776685,0.0037542662116040954,3.368259385665529,Low
Rajkot,Plastic,3388,64,23232,7,Recycling,3849,12,62818,2019,30.6193,68.7432,0.0539335859140066,0.0018181818181818182,0.0005165066930658977,0.14582705634227178,High
Rajkot,Organic,4416,40,23232,5,Recycling,1296,13,62818,2019,30.6193,68.7432,0.07029832213584804,0.0038550501156515036,0.0005595489174880558,0.19007446304825035,High
Rajkot,E-Waste,5512,65,23232,8,Recycling,2052,18,62818,2019,30.6193,68.7432,0.08774555063695524,0.003896736483195324,0.0007747600395988464,0.23724874101493565,High
Rajkot,Construction,1618,66,23232,6,Incineration,3335,14,62818,2019,30.6193,68.7432,0.025756948644882725,0.0017985611510791368,0.0006025911419102139,0.06964231911505187,High
Rajkot,Hazardous,5601,44,23232,10,Composting,549,13,62818,2019,30.6193,68.7432,0.08916234200246487,0.01818181818181818,0.0005595489174880558,0.24107949898850772,High
Rajkot,Plastic,2457,59,23232,8,Recycling,1467,16,62818,2020,30.6193,68.7432,0.039112993090529576,0.005449591280653951,0.0006886755907545302,0.10575474540524255,High
Rajkot,Organic,3427,41,23232,8,Recycling,2693,17,62818,2020,30.6193,68.7432,0.05455442707417373,0.002969561989606533,0.0007317178151766883,0.14750570309473593,High
Rajkot,E-Waste,581,64,23232,10,Recycling,1245,12,62818,2020,30.6193,68.7432,0.009248941386079644,0.008025682182985553,0.0005165066930658977,0.025007532389273876,High
Rajkot,Construction,3412,69,23232,8,Incineration,2332,12,62818,2020,30.6193,68.7432,0.05431564201257099,0.0034290612944706386,0.0005165066930658977,0.14686006972840357,High
Rajkot,Hazardous,4374,47,23232,6,Recycling,1541,7,62818,2020,30.6193,68.7432,0.06962972396336034,0.0038910505836575876,0.00030129557095510696,0.1882666896225197,High
Rajkot,Plastic,8303,77,23232,6,Composting,778,11,62818,2021,30.6193,68.7432,0.1321754910991726,0.007702182284980745,0.00047346446864373953,0.357379589377179,High
Rajkot,Organic,1800,67,23232,7,Recycling,1361,10,62818,2021,30.6193,68.7432,0.02865420739232936,0.005139500734214391,0.00043042224422158135,0.07747600395988465,High
Rajkot,E-Waste,959,83,23232,10,Recycling,4555,1,62818,2021,30.6193,68.7432,0.015266324938468809,0.0021949078138718174,4.3042224422158136e-05,0.041277493220849656,High
Rajkot,Construction,7305,44,23232,5,Recycling,2973,8,62818,2021,30.6193,68.7432,0.11628832500053665,0.0016812373907195697,0.0003443377953772651,0.3144234494038652,High
Rajkot,Hazardous,2669,85,23232,10,Incineration,2793,17,62818,2021,30.6193,68.7432,0.0424878219611817,0.0035790980672870437,0.0007317178151766883,0.11487969698274007,High
Rajkot,Plastic,3136,37,23232,8,Incineration,4999,1,62818,2022,30.6193,68.7432,0.049921996879080485,0.0016,4.3042224422158136e-05,0.13498041578788791,High
Rajkot,Organic,8212,59,23232,5,Landfill,4516,5,62818,2022,30.6193,68.7432,0.13072686172544928,0.0011069293779056896,0.00021521112211079067,0.3534627469547626,High
Rajkot,E-Waste,9144,38,23232,10,Landfill,1079,11,62818,2022,30.6193,68.7432,0.14556337355303314,0.009259259259259259,0.00047346446864373953,0.393578100116214,High
Rajkot,Construction,3077,71,23232,8,Incineration,2851,13,62818,2022,30.6193,68.7432,0.04898277563677636,0.002805049088359046,0.0005595489174880558,0.1324409245469806,High
Rajkot,Hazardous,3626,38,23232,7,Incineration,2629,3,62818,2022,30.6193,68.7432,0.05772230889143681,0.002661596958174905,0.00012912667326647441,0.1560711057547454,High
Rajkot,Plastic,9686,69,23232,9,Landfill,3744,15,62818,2023,30.6193,68.7432,0.15419147377894565,0.002403204272363151,0.000645633366332372,0.4169069857530237,High
Rajkot,Organic,5600,55,23232,8,Composting,1074,7,62818,2023,30.6193,68.7432,0.08914642299835801,0.0074418604651162795,0.00030129557095510696,0.24103645676408555,High
Rajkot,E-Waste,6532,77,23232,5,Landfill,3045,10,62818,2023,30.6193,68.7432,0.10398293482594188,0.0016414970453053185,0.00043042224422158135,0.28115180992553696,High
Rajkot,Construction,7574,41,23232,8,Composting,691,20,62818,2023,30.6193,68.7432,0.12057053710527921,0.011560693641618497,0.0008608444884431627,0.32600180777342574,High
Rajkot,Hazardous,2256,61,23232,9,Incineration,1350,3,62818,2023,30.6193,68.7432,0.0359132732650528,0.006661732050333087,0.00012912667326647441,0.09710325829638876,High
Madurai,Plastic,8741,53,19454,9,Landfill,1385,12,51929,2019,13.1884,95.8263,0.16832598355122713,0.006493506493506494,0.0006168080185042405,0.44929324081213057,High
Madurai,Organic,6764,40,19454,8,Composting,4083,6,51929,2019,13.1884,95.8263,0.13025477093473292,0.0019588638589618022,0.00030840400925212025,0.34767411976355694,High
Madurai,E-Waste,8320,53,19454,10,Incineration,2290,14,51929,2019,13.1884,95.8263,0.1602187602272291,0.004364906154517678,0.000719609354921614,0.4276535594962734,High
Madurai,Construction,8475,33,19454,5,Landfill,4852,2,51929,2019,13.1884,95.8263,0.16320360491896235,0.0010302905419328251,0.00010280133641737343,0.4356206630686199,High
Madurai,Hazardous,8167,55,19454,6,Incineration,3261,15,51929,2019,13.1884,95.8263,0.15727242966055052,0.0018393623543838135,0.0007710100231303007,0.4197892572603444,High
Madurai,Plastic,8700,79,19454,5,Recycling,2505,2,51929,2020,13.1884,95.8263,0.16753644398760736,0.0019952114924181963,0.00010280133641737343,0.4471858134155744,High
Madurai,Organic,5760,60,19454,8,Composting,3266,4,51929,2020,13.1884,95.8263,0.11092068015731248,0.002448729721456994,0.00020560267283474686,0.29606784888203547,High
Madurai,E-Waste,7043,50,19454,7,Landfill,4625,3,51929,2020,13.1884,95.8263,0.13562749137985272,0.0015131863380890619,0.00015420200462606013,0.3620149061937805,High
Madurai,Construction,7206,74,19454,9,Landfill,3529,4,51929,2020,13.1884,95.8263,0.13876639257180445,0.0025495750708215297,0.00020560267283474686,0.37039321511179646,High
Madurai,Hazardous,9740,55,19454,5,Incineration,3197,2,51929,2020,13.1884,95.8263,0.187563789016011,0.0015634771732332708,0.00010280133641737343,0.5006425083526086,High
Madurai,Plastic,6503,79,19454,8,Landfill,2647,16,51929,2021,13.1884,95.8263,0.1252286776151047,0.0030211480362537764,0.0008224106913389874,0.3342585453610897,High
Madurai,Organic,9455,66,19454,7,Landfill,2762,13,51929,2021,13.1884,95.8263,0.18207552619572734,0.0025334781035106766,0.0006682086867129273,0.4859933179131329,High
Madurai,E-Waste,4955,31,19454,6,Landfill,4887,15,51929,2021,13.1884,95.8263,0.09541874482282696,0.0012274959083469722,0.0007710100231303007,0.25469031097404266,High
Madurai,Construction,7446,57,19454,6,Incineration,1248,15,51929,2021,13.1884,95.8263,0.14338808757835914,0.004803843074459567,0.0007710100231303007,0.38272937548188124,High
Madurai,Hazardous,8006,46,19454,9,Recycling,1181,19,51929,2021,13.1884,95.8263,0.1541720425936534,0.007614213197969543,0.0009766126959650475,0.4115137496787458,High
Madurai,Plastic,6678,66,19454,9,Incineration,4434,3,51929,2022,13.1884,95.8263,0.12859866355738414,0.002029312288613303,0.00015420200462606013,0.3432536622976099,High
Madurai,Organic,4686,51,19454,5,Recycling,762,12,51929,2022,13.1884,95.8263,0.09023859500298025,0.00655307994757536,0.0006168080185042405,0.24086353122590592,High
Madurai,E-Waste,2979,73,19454,5,Incineration,4480,7,51929,2022,13.1884,95.8263,0.05736678926886005,0.0011158223610801161,0.000359804677460807,0.15312259059367772,High
Madurai,Construction,6526,38,19454,7,Recycling,1149,20,51929,2022,13.1884,95.8263,0.12567159005323283,0.00608695652173913,0.0010280133641737343,0.3354407607298895,High
Madurai,Hazardous,577,83,19454,7,Recycling,4530,18,51929,2022,13.1884,95.8263,0.011111325078258558,0.001544912822776429,0.0009252120277563608,0.029658185556412232,High
Madurai,Plastic,558,63,19454,9,Recycling,614,0,51929,2023,13.1884,95.8263,0.010745440890239646,0.014634146341463415,0.0,0.028681572860447185,High
Madurai,Organic,2461,33,19454,6,Landfill,3223,4,51929,2023,13.1884,95.8263,0.04739163087971285,0.0018610421836228288,0.00020560267283474686,0.126497044461578,High
Madurai,E-Waste,586,48,19454,9,Landfill,1161,13,51929,2023,13.1884,95.8263,0.011284638641004359,0.00774526678141136,0.0006682086867129273,0.030120791570290413,High
Madurai,Construction,2023,44,19454,9,Landfill,4545,16,51929,2023,13.1884,95.8263,0.03895703749275054,0.001979762428508579,0.0008224106913389874,0.10398355178617322,High
Madurai,Hazardous,1905,74,19454,9,Composting,2265,18,51929,2023,13.1884,95.8263,0.03668470411452782,0.003971756398940865,0.0009252120277563608,0.09791827293754819,High
Jabalpur,Plastic,3200,58,7118,9,Recycling,602,13,63720,2019,20.0639,89.516,0.05021971123587226,0.014925373134328358,0.0018260991712319146,0.4495013344570867,Low
Jabalpur,Organic,1169,71,7118,6,Incineration,3046,16,63720,2019,20.0639,89.516,0.018345888260854586,0.001969149983590417,0.0022475066722854333,0.16420845624385447,Low
Jabalpur,E-Waste,7795,72,7118,10,Landfill,4026,7,63720,2019,20.0639,89.516,0.12233207783863258,0.0024832381425378696,0.0009832841691248771,1.0949571569040595,Low
Jabalpur,Construction,5367,32,7118,5,Composting,4155,4,63720,2019,20.0639,89.516,0.08422787193841451,0.001203079884504331,0.0005618766680713583,0.7538980193847451,Low
Jabalpur,Hazardous,6122,76,7118,8,Recycling,3926,10,63720,2019,20.0639,89.516,0.09607658505812812,0.002037178507766743,0.0014046916701783959,0.859952240483214,Low
Jabalpur,Plastic,2337,69,7118,9,Landfill,3011,15,63720,2020,20.0639,89.516,0.036676082861947956,0.00298804780876494,0.002107037505267594,0.3282764433206911,Low
Jabalpur,Organic,891,74,7118,5,Recycling,2819,16,63720,2020,20.0639,89.516,0.013983050847238181,0.0017730496453900709,0.0022475066722854333,0.12515802781289506,Low
Jabalpur,E-Waste,2321,60,7118,10,Landfill,3441,0,63720,2020,20.0639,89.516,0.0364249843057686,0.002905287623474724,0.0,0.32602893664840565,Low
Jabalpur,Construction,2536,72,7118,8,Composting,3991,13,63720,2020,20.0639,89.516,0.03979912115442876,0.002004008016032064,0.0018260991712319146,0.3562298075572412,Low
Jabalpur,Hazardous,4315,39,7118,5,Incineration,3444,4,63720,2020,20.0639,89.516,0.0677181418696215,0.001451378809869376,0.0005618766680713583,0.6061244556819778,Low
Jabalpur,Plastic,3957,40,7118,6,Composting,872,15,63720,2021,20.0639,89.516,0.06209981167510829,0.006872852233676976,0.002107037505267594,0.5558364938895912,Low
Jabalpur,Organic,6528,48,7118,9,Landfill,1862,9,63720,2021,20.0639,89.516,0.10244821092117941,0.004830917874396135,0.0012642225031605564,0.9169827222924568,Low
Jabalpur,E-Waste,9148,65,7118,5,Incineration,3322,4,63720,2021,20.0639,89.516,0.1435655994955498,0.001504664459825459,0.0005618766680713583,1.2850119398791966,Low
Jabalpur,Construction,2988,53,7118,6,Composting,3631,20,63720,2021,20.0639,89.516,0.04689265536649572,0.0016519823788546256,0.0028093833403567917,0.4197218710493047,Low
Jabalpur,Hazardous,5235,33,7118,6,Recycling,2870,16,63720,2021,20.0639,89.516,0.08215630884993477,0.0020898641588296763,0.0022475066722854333,0.7353560893383903,Low
Jabalpur,Plastic,7833,72,7118,10,Incineration,997,1,63720,2022,20.0639,89.516,0.12292843690955856,0.01002004008016032,0.00014046916701783958,1.1002949852507375,Low
Jabalpur,Organic,5713,85,7118,5,Recycling,3842,15,63720,2022,20.0639,89.516,0.08965787821579319,0.0013010668748373666,0.002107037505267594,0.8025003511729175,Low
Jabalpur,E-Waste,5990,37,7118,6,Incineration,3278,2,63720,2022,20.0639,89.516,0.09400502196964838,0.0018298261665141812,0.00028093833403567916,0.8414103104368591,Low
Jabalpur,Construction,9076,37,7118,10,Landfill,1340,15,63720,2022,20.0639,89.516,0.1424356559927427,0.007457121551081283,0.002107037505267594,1.274898159853912,Low
Jabalpur,Hazardous,1907,74,7118,5,Incineration,557,6,63720,2022,20.0639,89.516,0.029927809164627624,0.008960573476702509,0.0008428150021070375,0.26787470150302006,Low
Jabalpur,Plastic,4114,42,7118,6,Recycling,2176,1,63720,2023,20.0639,89.516,0.06456371625761827,0.002756086357372531,0.00014046916701783958,0.577890153111392,Low
Jabalpur,Organic,2259,75,7118,10,Recycling,1100,5,63720,2023,20.0639,89.516,0.03545197740057357,0.009082652134423252,0.0007023458350891979,0.3173198482932996,Low
Jabalpur,E-Waste,9698,79,7118,8,Incineration,3131,15,63720,2023,20.0639,89.516,0.15219711236421535,0.002554278416347382,0.002107037505267594,1.3622699817390083,Low
Jabalpur,Construction,2595,81,7118,7,Composting,993,14,63720,2023,20.0639,89.516,0.04072504708034016,0.007042253521126761,0.0019665683382497543,0.3645174884112937,Low
Jabalpur,Hazardous,8135,79,7118,6,Composting,2933,3,63720,2023,20.0639,89.516,0.12766792215744402,0.002044989775051125,0.00042140750105351877,1.142716673690125,Low
Allahabad,Plastic,6010,71,19181,5,Incineration,915,0,35432,2019,35.9642,87.6951,0.16962068186470927,0.0054585152838427945,0.0,0.31331456573871336,High
Allahabad,Organic,2008,54,19181,5,Recycling,1878,5,35432,2019,35.9642,87.6951,0.05667193497243531,0.0026609898882384245,0.00026066103638828066,0.10468147221353352,High
Allahabad,E-Waste,7959,71,19181,7,Incineration,4898,8,35432,2019,35.9642,87.6951,0.22462745540120152,0.0014288630332720963,0.0004170576582212491,0.4149202377228652,High
Allahabad,Construction,3618,73,19181,5,Recycling,1318,12,35432,2019,35.9642,87.6951,0.10211108602105128,0.0037907505686125853,0.0006255864873318737,0.1886143259305599,High
Allahabad,Hazardous,5820,34,19181,7,Composting,4725,6,35432,2019,35.9642,87.6951,0.1642582975794689,0.0014811680067710537,0.00031279324366593683,0.30340944635595873,High
Allahabad,Plastic,4462,55,19181,5,Recycling,4317,16,35432,2020,35.9642,87.6951,0.12593136147759282,0.001157943492357573,0.0008341153164424981,0.23261390887290168,High
Allahabad,Organic,5920,54,19181,6,Recycling,2492,6,35432,2020,35.9642,87.6951,0.16708060509801648,0.0024067388688327317,0.00031279324366593683,0.3086226670837243,High
Allahabad,E-Waste,9769,38,19181,6,Composting,1976,6,35432,2020,35.9642,87.6951,0.2757112214869126,0.0030349013657056147,0.00031279324366593683,0.5092795328954228,High
Allahabad,Construction,4796,78,19181,8,Landfill,3524,4,35432,2020,35.9642,87.6951,0.1353578685895417,0.0022695035460992908,0.00020852882911062454,0.2500260661036388,High
Allahabad,Hazardous,2461,39,19181,9,Incineration,1811,8,35432,2020,35.9642,87.6951,0.06945698803145584,0.004966887417218543,0.0004170576582212491,0.12829736211031176,High
Allahabad,Plastic,9096,76,19181,5,Composting,3310,17,35432,2021,35.9642,87.6951,0.25671709188708747,0.0015101177891875567,0.0008862475237201543,0.4741945573975602,High
